k_Mpc^-1,P_Mpc^3,Delta2
0.01311779352728539,10409.458053623139,0.0011903666502918113
0.01327749139299284,10354.918178782316,0.0012279057023798052
0.013439133443006778,10298.617497532854,0.0012663769175495945
0.013602743346100728,10240.564198386146,0.0013057909529996272
0.013768345059195235,10180.767874139738,0.0013461579468810657
0.013935962830865727,10119.239530415578,0.0013874874804609427
0.01410562120489322,10055.991592479535,0.0014297885394551283
0.014277345023858171,9991.037910294985,0.0014730694745738735
0.014451159432778119,9924.393761765916,0.001517337961327185
0.014627089882789563,9856.075854127088,0.0015626009591416566
0.014805162134874775,9786.10232344231,0.0016088646698451305
0.014985402263633802,9714.492732174851,0.0016561344955801146
0.01516783666110256,9641.26840180917,0.0017044150557899117
0.015352492040617331,9566.459328103925,0.001753711424069716
0.015539395440726293,9490.103656797011,0.0018040292334868151
0.01572857422914877,9412.24073013263,0.0018553735202676072
0.015920056106782505,9332.910757888036,0.0019077486459353945
0.016113869111759885,9252.154780871115,0.0019611582694143326
0.01631004162355347,9170.014633483974,0.002015605319115797
0.016508602367131524,9086.532905401213,0.0020710919650531504
0.01670958041716409,9001.752902414413,0.0021276195910328154
0.016913005202280396,8915.718606494594,0.002185188766970999
0.017118906509377894,8828.474635126639,0.0022437992213870644
0.017327314487983938,8740.066199970905,0.002303449814126314
0.017538259654670475,8650.539064907593,0.00236413850936602
0.017751772897522475,8559.93950352208,0.0024258623489604486
0.017967885480660865,8468.31425608874,0.0024886174261816063
0.018186629048820322,8375.71048611297,0.002552398859913855
0.018408035631982993,8282.175736491292,0.002617200769361868
0.018632137650068555,8187.757885349979,0.002683016249332204
0.018858967917681338,8092.505101623772,0.00274983734615006
0.019088559648915267,7996.4668404119075,0.0028176554007220303
0.019320946462217395,7899.718137776435,0.0028864699870520404
0.019556162385310407,7802.359026351436,0.0029562904051461387
0.019794241860175314,7704.4882177251275,0.0030271272092452684
0.02003521974809464,7606.201759466229,0.0030989918254036536
0.02027913133475706,7507.592968018055,0.003171896600127658
0.020526012335424247,7408.752371112246,0.0032458548499034187
0.02077589890016044,7309.767659403168,0.003320880911657793
0.021028827619125876,7210.723647007259,0.0033969901942035126
0.021284835527934545,7111.702240617928,0.0034741992307256385
0.021543960113077208,7012.78241685439,0.003552525732373081
0.021806239317410502,6914.04020749302,0.003631988643025764
0.02207171154571268,6815.548692222613,0.0037126081953152068
0.022340415670307194,6717.377998558075,0.0037944059679834645
0.022612391036754633,6619.595308544116,0.0038774049446731766
0.022887677469613992,6522.264871877724,0.003961629574249289
0.02316631527827402,6425.448025077452,0.004047105832761046
0.023448345262855722,6329.2032163290105,0.004133861287161796
0.02373380872018644,6233.586035638499,0.004221925160912433
0.024022747449846945,6138.650960679316,0.0043113296031075865
0.02431520376029198,6044.481264949993,0.004402131733250297
0.02461122047504535,5951.183183989788,0.004494413542066251
0.024910840938970547,5858.857479563957,0.004588263579461493
0.025214109024617463,5767.598579785828,0.00468377651083686
0.025521069138646612,5677.494750233235,0.004781053378683504
0.025831766228331443,5588.628279258485,0.004880201883865014
0.026146245788139854,5501.075675724655,0.004981336688528095
0.02646455386639576,5414.907877490068,0.005084579742718989
