k_Mpc^-1,P_Mpc^3,Delta2,lambda_Mpc,source
0.0016565904184529699,26913.813089672985,6.198561668706843e-06,3792.8417532725,AXICLASS
0.0016767579834956767,27173.805374190048,6.4898082910141105e-06,3747.2225383895343,AXICLASS
0.0016971710713153017,27435.460146639398,6.7945291942751524e-06,3702.152018364383,AXICLASS
0.001717832670940705,27698.767322196298,7.113335221365225e-06,3657.6235936523676,AXICLASS
0.001738745807789605,27963.716282684138,7.44686419341048e-06,3613.630744086243,AXICLASS
0.0017599135441115886,28230.295869279147,7.795782062078032e-06,3570.167027921456,AXICLASS
0.0017813389794364874,28498.494375269885,8.160784108990995e-06,3527.2260808929373,AXICLASS
0.001803025251028259,28768.299463975265,8.542596171846701e-06,3484.8016152831515,AXICLASS
0.001824975534344346,29039.697873907306,8.941975850896444e-06,3442.8874190014435,AXICLASS
0.0018471930435006606,29312.675650036173,9.359713916061203e-06,3401.477354674403,AXICLASS
0.0018696810317422126,29587.21824043792,9.7966357388133e-06,3360.5653587471907,AXICLASS
0.0018924427919194745,29863.310489133335,1.0253602751934434e-05,3320.1454405956715,AXICLASS
0.0019154816569705488,30140.93662899948,1.0731513967972634e-05,3280.2116816492135,AXICLASS
0.001938801000409191,30420.08027477864,1.1231307558615555e-05,3240.7582345240676,AXICLASS
0.0019624042368187895,30700.724416189994,1.1753962497268534e-05,3201.7793221671395,AXICLASS
0.001986294822352351,30982.851411149037,1.2300500267203027e-05,3163.269237010076,AXICLASS
0.0020104762552385757,31266.442979102023,1.2871986637722534e-05,3125.222340133524,AXICLASS
0.0020349520762940987,31551.480194480668,1.3469533510875327e-05,3087.633060441428,AXICLASS
0.0020597258694419413,31837.94348028317,1.4094300841327536e-05,3050.495893845302,AXICLASS
0.0020848012622363245,32125.81260178875,1.4747498632100583e-05,3013.805402458237,AXICLASS
0.0021101819263938154,32415.066660410626,1.5430389008962165e-05,2977.556213798686,AXICLASS
0.0021358715783309757,32705.68408769451,1.6144288376357336e-05,2941.7430200037716,AXICLASS
